architecture,alpha,train_seed,neighbor_mode,update,mean_success,mean_completion,mean_steps,mean_return,policy_loss,value_loss,entropy
shared,0.5,1,visible,4,0.75,0.9583333333333334,62.75,16.360000000000024,-0.0043660350056220895,0.3270999319044132,1.596354315616738
shared,0.5,1,visible,5,0.75,0.9166666666666666,75.0,14.750000000000085,-0.0027500283276314344,0.17057662918773578,1.5948285185393383
shared,0.5,1,visible,6,0.5,0.9166666666666667,77.25,14.61500000000008,-0.0035324324360027325,0.2894726446282906,1.5913958769532837
shared,0.5,1,visible,7,0.5,0.9166666666666667,69.0,15.110000000000035,-0.0037593967670415825,0.2653871800618427,1.5872882218125115
shared,0.5,1,visible,8,0.75,0.9583333333333334,72.5,15.775000000000029,-0.004131963564852538,0.2341649139477798,1.58120609363043
shared,0.5,1,visible,9,0.75,0.9583333333333334,60.5,16.49500000000006,-0.005916145317708511,0.15554582197757577,1.5752334445846936
shared,0.5,1,visible,10,0.75,0.875,75.0,13.87500000000007,-0.0038783278187822312,0.18681430201764654,1.5639621425132797
shared,0.5,1,visible,11,0.5,0.875,96.0,12.615000000000116,-0.0043005445043778345,0.1420702572800876,1.5586175665081443
shared,0.5,1,visible,12,0.0,0.7916666666666667,100.0,10.625000000000094,-0.004343915038987873,0.18012223786547008,1.5594745332371238
shared,0.5,1,visible,13,0.75,0.9583333333333334,44.0,17.48500000000003,-0.005851146322747525,0.3266640226597955,1.5577905567947732
shared,0.5,1,visible,14,0.5,0.875,69.5,14.20500000000008,-0.007590222052575821,0.18874789044440002,1.5637650463107162
shared,0.5,1,visible,15,0.25,0.8333333333333334,85.0,12.400000000000077,-0.0032799094351120164,0.24352939780339575,1.5648551659623333
shared,0.5,1,visible,16,1.0,1.0,32.75,19.035000000000018,-0.005364344907323648,0.24219021139469185,1.5519251934786509
shared,0.5,1,visible,17,0.75,0.9583333333333334,72.75,15.760000000000062,-0.0034021987660597624,0.2083775216799165,1.5492728642155222
shared,0.5,1,visible,18,1.0,1.0,49.25,18.045000000000012,-0.005849106813804802,0.3341194103108829,1.5451682031212097
shared,0.5,1,visible,19,0.5,0.9166666666666667,64.5,15.380000000000008,-0.0028663057581066183,0.2441154902729005,1.54309515501214
shared,0.5,1,visible,20,1.0,1.0,44.5,18.329999999999977,-0.007059944377094344,0.25201817456446174,1.533470668079249
shared,0.5,1,visible,21,1.0,1.0,54.25,17.745000000000047,-0.005574075592773754,0.17774995718004052,1.5276986769135992
shared,0.5,1,visible,22,1.0,1.0,33.0,19.019999999999968,-0.011483886778488097,0.26501165170005697,1.5087382302684265
shared,0.5,1,visible,23,0.75,0.9583333333333334,61.0,16.465000000000032,-0.007542832993263778,0.2065674110246573,1.503481737746953
shared,0.5,1,visible,24,1.0,1.0,31.0,19.139999999999993,-0.011908516083140343,0.2537932609986194,1.4851236355612698
shared,0.5,1,visible,25,1.0,1.0,46.75,18.195000000000032,-0.007656597784322011,0.18736772695787487,1.499634306033142
shared,0.5,1,visible,26,0.5,0.9166666666666667,74.0,14.810000000000088,-0.007453390451681457,0.15474260250285934,1.497744529538318
shared,0.5,1,visible,27,1.0,1.0,34.25,18.94499999999998,-0.007170034352090683,0.36127617284700186,1.4684063448048954
shared,0.5,1,visible,28,1.0,1.0,24.75,19.51499999999996,-0.009452578321756253,0.31253177123192377,1.4540425421269791
shared,0.5,1,visible,29,1.0,1.0,25.75,19.454999999999952,-0.008883598869870267,0.32014237569880144,1.4523478191330055
shared,0.5,1,visible,30,1.0,1.0,27.25,19.36499999999997,-0.010705853678796479,0.33992651881801994,1.4401867667459163
shared,0.5,2,visible,1,0.75,0.875,90.25,12.960000000000107,-0.006494107527634728,0.15284083765778758,1.602225072838784
shared,0.5,2,visible,2,0.25,0.7500000000000001,99.0,9.81000000000012,-0.004823384075500292,0.1352422580394745,1.6012316857632356
shared,0.5,2,visible,3,0.5,0.7916666666666666,75.75,12.08000000000002,-0.0044514541508508965,0.1818400986710916,1.6005475038243098
shared,0.5,2,visible,4,0.25,0.8333333333333334,87.75,12.235000000000083,-0.0024991077789515686,0.16553658119761594,1.5986251563942826
shared,0.5,2,visible,5,0.5,0.875,61.5,14.685000000000027,-0.0037295890133142266,0.25583391256348376,1.5987653236966681
shared,0.5,2,visible,6,0.25,0.75,95.25,10.035000000000105,-0.00278699981150746,0.13781581376282467,1.5961297554449827
shared,0.5,2,visible,7,0.75,0.9583333333333334,68.0,16.045000000000023,-0.003388339801946192,0.23237341844010484,1.5928450292756762
shared,0.5,2,visible,8,0.5,0.8333333333333334,71.75,13.19500000000006,-0.003485859300817931,0.19674009558248354,1.59060784092779
shared,0.5,2,visible,9,0.25,0.8333333333333334,87.75,12.235000000000104,-0.003039539686362806,0.22696657217674995,1.5873817926720202
shared,0.5,2,visible,10,0.25,0.8333333333333334,82.5,12.550000000000068,-0.0016518074161473264,0.23208382277163067,1.5784763591868038
shared,0.5,2,visible,11,0.25,0.7083333333333334,82.25,9.94000000000004,-0.003483071700881777,0.19350906118851344,1.5772030939568746
shared,0.5,2,visible,12,0.75,0.9583333333333334,56.0,16.765000000000025,-0.004166709448453051,0.19083375659179755,1.578885703100558
shared,0.5,2,visible,13,0.75,0.9166666666666666,68.75,15.125000000000039,-0.005605250124578034,0.1695696129867558,1.5751333065483613
shared,0.5,2,visible,14,1.0,1.0,57.75,17.53500000000004,-0.004003747298104716,0.15929098000368644,1.5725264475732446
shared,0.5,2,visible,15,0.75,0.9583333333333334,60.75,16.48000000000001,-0.004906233407285465,0.2106645720588202,1.576325218452842
shared,0.5,2,visible,16,0.5,0.9166666666666667,99.25,13.295000000000122,-0.004839337097119735,0.14577207678121507,1.5702160988887823
shared,0.5,2,visible,17,1.0,1.0,54.25,17.74500000000004,-0.004877964501901688,0.20685479935545575,1.55576894057631
shared,0.5,2,visible,18,1.0,1.0,41.5,18.51000000000002,-0.006318547968981801,0.23617657039909304,1.538175077559492
shared,0.5,2,visible,19,1.0,1.0,36.75,18.795000000000016,-0.008322869364419543,0.29752380814412466,1.5109282049702653
shared,0.5,2,visible,20,0.5,0.9166666666666667,67.25,15.215,-0.005821367872782321,0.26863241402827204,1.5147948466618555
shared,0.5,2,visible,21,0.75,0.9583333333333334,43.75,17.500000000000036,-0.005349737209436263,0.24064006444957764,1.5162807011668649
shared,0.5,2,visible,22,0.75,0.9166666666666666,82.5,14.300000000000084,-0.006909325874335225,0.14853407332874022,1.5358340947972209
shared,0.5,2,visible,23,0.5,0.9166666666666667,63.75,15.425000000000056,-0.010071746434554633,0.22775945468318187,1.5323738974008445
shared,0.5,2,visible,24,1.0,1.0,35.75,18.85499999999997,-0.004984179058456711,0.37461869255671737,1.5034055157365862
shared,0.5,2,visible,25,1.0,1.0,67.75,16.935000000000024,-0.004376109037847376,0.17824151199941174,1.5054959923396842
shared,0.5,2,visible,26,0.75,0.9166666666666666,60.75,15.605000000000052,-0.0071447913827839,0.2317272853544914,1.497362260364265
shared,0.5,2,visible,27,1.0,1.0,25.25,19.48499999999997,-0.007628907911300472,0.39535761406770814,1.4783605213603301
shared,0.5,2,visible,28,1.0,1.0,22.5,19.649999999999928,-0.011779621151413159,0.2741758367084054,1.4578840881675583
shared,0.5,2,visible,29,1.0,1.0,16.0,20.039999999999953,-0.011155823699334247,0.3670504020433773,1.451340930583666
shared,0.5,2,visible,30,1.0,1.0,29.5,19.22999999999997,-0.010329957401053412,0.32279067380287907,1.474607389145928
shared,0.75,0,visible,1,0.5,0.875,72.75,20.57249999999989,-0.005551797989046928,0.48935699557280016,1.6013493981069706
shared,0.75,0,visible,2,1.0,1.0,69.75,24.314999999999642,-0.003260634033048253,0.36647355548946975,1.601403873598797
shared,0.75,0,visible,3,0.25,0.8333333333333334,86.0,18.589999999999737,-0.0027813616243468633,0.41673464010304173,1.5973122412012537
shared,0.75,0,visible,4,0.75,0.9583333333333334,77.25,22.677499999999657,-0.0016458973279981413,0.36729402526408683,1.5915559821046936
shared,0.75,0,visible,5,0.25,0.8333333333333334,82.0,18.829999999999643,-0.002687931594291111,0.48054995443369486,1.58837530917051
shared,0.75,0,visible,6,0.5,0.7916666666666666,65.5,18.63249999999997,-0.0029909985052632817,0.3716994118128152,1.5818061501930971
shared,0.75,0,visible,7,0.75,0.9583333333333334,64.0,23.472499999999698,-0.003157740625752322,0.6467226149664742,1.573873260520348
shared,0.75,0,visible,8,0.25,0.8750000000000001,91.5,19.447499999999422,-0.0029564983932036178,0.36064272826679167,1.5763054586302387
shared,0.75,0,visible,9,0.0,0.7083333333333334,100.0,14.187499999999616,-0.0003851523662727985,0.40413225982250517,1.5771145241958429
shared,0.75,0,visible,10,0.5,0.875,79.25,20.18249999999962,-0.0035760388335124957,0.3988736040202614,1.5827503167417616
shared,0.75,0,visible,11,0.25,0.75,91.75,15.869999999999841,-0.0019283819123054342,0.2522025225238242,1.5873500962307308
shared,0.75,0,visible,12,0.25,0.8333333333333334,85.0,18.649999999999743,-0.004027476397091975,0.35927955295440717,1.591180304645393
shared,0.75,0,visible,13,0.5,0.9166666666666667,72.25,21.78999999999961,-0.006032540616228852,0.40631831372878235,1.5881608503904812
shared,0.75,0,visible,14,0.75,0.9583333333333334,62.75,23.547499999999683,-0.0028796931801345588,0.43327364497090853,1.574382128714642
shared,0.75,0,visible,15,0.75,0.9583333333333334,68.5,23.202499999999844,-0.004840767867726764,0.36568766787446433,1.5625831400815062
shared,0.75,0,visible,16,0.75,0.9583333333333334,73.75,22.88749999999967,-0.0024697897256334657,0.27185746877942896,1.5538963610457779
shared,0.75,0,visible,17,0.25,0.8750000000000001,87.0,19.717499999999543,-0.0015937537695050563,0.3958630466398036,1.5508187248062804
shared,0.75,0,visible,18,0.0,0.625,100.0,11.812499999999684,-0.0038172280646658883,0.28350087991671574,1.5676375800895221
shared,0.75,0,visible,19,0.0,0.6666666666666666,100.0,13.000000000000048,-0.0052374970978760396,0.2539487899026882,1.5699906135485897
shared,0.75,0,visible,20,0.25,0.875,87.75,19.672499999999356,-0.0015481063546723425,0.3271760442363053,1.5849795011050007
shared,0.75,0,visible,21,0.5,0.9166666666666667,74.75,21.639999999999617,-0.004289668615083987,0.28309854953824926,1.5811396371140676
shared,0.75,0,visible,22,0.5,0.9166666666666667,69.75,21.93999999999988,-0.002190787383073319,0.365389757991888,1.5731756195918134
shared,0.75,0,visible,23,0.5,0.875,76.25,20.36249999999962,-0.0036461685606473068,0.24973889094647947,1.574193364548829
shared,0.75,0,visible,24,0.75,0.9583333333333334,74.75,22.827499999999624,-0.0027700871562781025,0.33284323375770286,1.561136967821031
shared,0.75,0,visible,25,0.75,0.9583333333333334,66.75,23.30749999999975,-0.0056028721623724,0.27476513667740543,1.5488700916426796
shared,0.75,0,visible,26,1.0,1.0,42.5,25.949999999999864,-0.012934156232991361,0.42565617069018197,1.51855428587873
shared,0.75,0,visible,27,0.75,0.9583333333333334,61.0,23.65249999999958,-0.0016632330128229823,0.37325707858218904,1.5414208009185475
shared,0.75,0,visible,28,0.75,0.9166666666666666,51.25,23.049999999999976,-0.004538444961885241,0.46716979517244156,1.5111837569375985
shared,0.75,0,visible,29,0.25,0.7083333333333333,86.25,15.012499999999717,-0.0015610726791667573,0.3504547799259144,1.5280134862901036
shared,0.75,0,visible,30,1.0,1.0,49.75,25.514999999999915,-0.01107875499086508,0.5116768424282464,1.5252564315088044
shared,0.75,1,visible,1,0.5,0.8333333333333333,93.5,18.139999999999805,-0.0064372738977751635,0.317316483186386,1.6019951619809047
shared,0.75,1,visible,2,0.0,0.7916666666666667,100.0,16.56249999999957,-0.0033916401351274553,0.25641640800635485,1.601046472585621
shared,0.75,1,visible,3,0.75,0.9166666666666666,77.75,21.45999999999985,-0.003764386123801353,0.3262991819832868,1.6012929641059732
shared,0.75,1,visible,4,0.75,0.9166666666666666,57.0,22.704999999999803,-0.003946230371378073,0.6223594367452475,1.6002004626287918
shared,0.75,1,visible,5,0.75,0.9166666666666666,62.75,22.35999999999982,-0.003947617702079798,0.374977699233817,1.601159687494903
shared,0.75,1,visible,6,0.25,0.8750000000000001,88.0,19.65749999999955,-0.002869128999698691,0.5074553426658688,1.597916035002347
shared,0.75,1,visible,7,0.5,0.9166666666666667,71.0,21.864999999999633,-0.0020657215090227354,0.459533019203609,1.5900392096241738
shared,0.75,1,visible,8,0.5,0.8333333333333333,72.5,19.399999999999874,-0.004948959433997083,0.44446414601246437,1.5836505117696436
shared,0.75,1,visible,9,0.5,0.7083333333333334,67.25,16.152500000000003,-0.0039927461941792015,0.3499082240675999,1.575510343315921
shared,0.75,1,visible,10,0.0,0.7083333333333333,100.0,14.187499999999833,-0.003258646875148689,0.3099567993859867,1.5733973423982108
shared,0.75,1,visible,11,0.5,0.9166666666666667,71.0,21.864999999999657,-0.005993362251671634,0.44151260730867636,1.5669128474549583
shared,0.75,1,visible,12,0.25,0.875,96.0,19.17749999999959,-0.002767544702551151,0.3188172477535681,1.5607570096647299
shared,0.75,1,visible,13,0.75,0.9583333333333334,71.25,23.037499999999607,-0.0036078207449760594,0.2955802309496416,1.5465774007995712
shared,0.75,1,visible,14,0.25,0.8333333333333334,87.0,18.529999999999774,-0.00205358481556822,0.2477639887592387,1.5355838286050438
shared,0.75,1,visible,15,0.25,0.8333333333333334,90.75,18.30499999999951,-0.0018189306156049761,0.3252020622796575,1.5348966752777078
shared,0.75,1,visible,16,0.25,0.75,82.5,16.424999999999827,-0.00243817858727014,0.19691667492319098,1.5340300702079768
shared,0.75,1,visible,17,0.5,0.9166666666666667,81.5,21.234999999999534,-0.004220354079304808,0.32303891461637485,1.5373800702269873
shared,0.75,1,visible,18,0.25,0.7916666666666666,92.75,16.99749999999975,-0.0028406236327926503,0.3510953195999495,1.541157393654964
shared,0.75,1,visible,19,0.25,0.8750000000000001,80.0,20.13749999999946,-0.003824552165441012,0.3875516754427251,1.5501061318582756
shared,0.75,1,visible,20,1.0,1.0,49.5,25.529999999999788,-0.0035414609485092184,0.4214195595169637,1.5294760321661116
shared,0.75,1,visible,21,0.75,0.9583333333333334,75.0,22.81249999999963,-0.00544700039812666,0.31320571687467086,1.5195354360577693
shared,0.75,1,visible,22,0.5,0.9166666666666667,78.0,21.444999999999474,-0.0018279031082058257,0.3847532658750932,1.4983766248298112
shared,0.75,1,visible,23,0.5,0.9166666666666667,79.25,21.369999999999546,-0.002139766188970749,0.35214210408581353,1.492448906524008
shared,0.75,1,visible,24,0.75,0.9583333333333334,65.75,23.367499999999612,-0.003362241972793796,0.2963680594161928,1.496437193093144
shared,0.75,1,visible,25,0.25,0.75,82.0,16.454999999999714,-0.008451363880723595,0.33309109646893204,1.5172918266187099
shared,0.75,1,visible,26,1.0,1.0,63.5,24.68999999999976,-0.0007400655540546258,0.2974657692075963,1.5095101502556907
shared,0.75,1,visible,27,0.5,0.9166666666666667,67.25,22.089999999999613,-0.003445237169372679,0.36749344016220065,1.5117852370270615
shared,0.75,1,visible,28,1.0,1.0,58.25,25.004999999999704,-0.003848774551638131,0.281883955904782,1.4941778896801206
shared,0.75,1,visible,29,1.0,1.0,37.25,26.264999999999812,-0.004804667623270782,0.4269017162835295,1.4966587103919855
shared,0.75,1,visible,30,1.0,1.0,46.75,25.69499999999978,-0.00521567641997127,0.4454933946629403,1.4939126483897343
shared,0.75,2,visible,1,0.75,0.875,90.25,19.522499999999784,-0.005237873961542079,0.27893046839214025,1.6020070623511662
shared,0.75,2,visible,2,0.25,0.6666666666666666,92.25,13.46499999999988,-0.004696230206861155,0.18649792919976257,1.601807216982691
shared,0.75,2,visible,3,0.25,0.6666666666666667,85.0,13.899999999999784,-0.003331757524637608,0.26670606467191527,1.6036918859749152
shared,0.75,2,visible,4,0.5,0.875,86.75,19.73249999999971,-0.002534829998915953,0.3303118965507942,1.6030289502227029
shared,0.75,2,visible,5,0.25,0.8750000000000001,91.75,19.432499999999276,-0.0018237606424686165,0.35665616156700064,1.6038991392818363
shared,0.75,2,visible,6,0.25,0.7083333333333333,96.0,14.427500000000016,-0.0027282927224881954,0.1863825981034023,1.601523341714934
shared,0.75,2,visible,7,0.5,0.9166666666666667,80.5,21.29499999999976,-0.002465061690048033,0.22034013408369088,1.5993930631445947
shared,0.75,2,visible,8,0.5,0.875,79.0,20.197499999999685,-0.0026786304552666867,0.2655303290736601,1.5946051405004775
shared,0.75,2,visible,9,0.25,0.8333333333333334,99.25,17.794999999999565,-0.0030011209186668127,0.2981293091957106,1.5885795243764902
shared,0.75,2,visible,10,0.0,0.7083333333333334,100.0,14.187499999999797,-0.0013600522074587514,0.27691091633115483,1.578983263451093
shared,0.75,2,visible,11,0.25,0.7083333333333334,85.25,15.072499999999758,-0.0024560391317089017,0.2732744606774509,1.576034559098844
shared,0.75,2,visible,12,0.5,0.9166666666666667,74.75,21.639999999999603,-0.003542379897718445,0.27410530291009705,1.5742185111929445
shared,0.75,2,visible,13,0.0,0.7083333333333333,100.0,14.187500000000018,-0.001940110165477916,0.1897748338400661,1.5719692556558205
shared,0.75,2,visible,14,0.5,0.9166666666666667,87.5,20.874999999999567,-0.00284126504204552,0.22588310563937516,1.57811388250465
shared,0.75,2,visible,15,0.5,0.875,88.5,19.627499999999767,-0.0028024661555007377,0.20417592993562814,1.5772135443892688
shared,0.75,2,visible,16,0.5,0.75,64.0,17.53499999999996,-0.008565824163258684,0.34167232916299817,1.5822672514372027
shared,0.75,2,visible,17,1.0,1.0,60.75,24.8549999999997,-0.0009885776966740813,0.38297474696952594,1.5799313022514427
shared,0.75,2,visible,18,0.75,0.9583333333333334,57.25,23.877499999999664,-0.003491690273050897,0.46487376792399504,1.5750862141941666
shared,0.75,2,visible,19,1.0,1.0,44.25,25.844999999999704,-0.008161512741803784,0.4045148536673611,1.5640614545281304
shared,0.75,2,visible,20,0.75,0.9583333333333334,61.0,23.652499999999627,-0.0018212866000793626,0.45563642446647173,1.5530000882955013
shared,0.75,2,visible,21,0.75,0.9583333333333334,52.25,24.177499999999757,-0.005693353826505346,0.43843957021868446,1.5418703171094474
shared,0.75,2,visible,22,0.0,0.6666666666666666,100.0,12.999999999999842,-0.0033218781405398566,0.22913639571212172,1.554323370562168
shared,0.75,2,visible,23,0.25,0.8333333333333334,89.0,18.40999999999953,-0.004539349823589732,0.3814257670381014,1.5644860317662321
shared,0.75,2,visible,24,0.5,0.8333333333333333,72.25,19.414999999999914,-0.006008399903603925,0.34164394161684275,1.5630154606985618
shared,0.75,2,visible,25,0.25,0.8750000000000001,88.75,19.612499999999333,-0.003195140199745796,0.2328473125259008,1.5732724623103285
shared,0.75,2,visible,26,0.75,0.9583333333333334,65.25,23.39749999999958,-0.0033530309458491693,0.32799407351426263,1.5596420594037883
shared,0.75,2,visible,27,0.75,0.9583333333333334,52.0,24.192499999999804,-0.007177526798909839,0.5486739925564387,1.5443461701071288
shared,0.75,2,visible,28,1.0,1.0,45.0,25.7999999999998,-0.004051933928623596,0.28738220552667176,1.5201568673707047
shared,0.75,2,visible,29,1.0,1.0,25.5,26.969999999999857,-0.010811090018889864,0.6278663694447141,1.4958175586315041
shared,0.75,2,visible,30,0.75,0.9583333333333334,51.0,24.252499999999834,-0.0010568501455524128,0.5221663989453807,1.4911473941224307
shared,1.0,0,visible,1,0.5,0.875,72.75,27.134999999999774,-0.005135132871920884,0.8470688544744344,1.6013706639047454
shared,1.0,0,visible,2,0.75,0.9583333333333334,81.5,29.60999999999938,-0.002169587424327368,0.4787673357726308,1.6009255424513074
shared,1.0,0,visible,3,0.75,0.9583333333333334,70.75,30.254999999999747,-0.0018423687984004632,0.7950644352028016,1.5981204978678636
shared,1.0,0,visible,4,0.5,0.9166666666666667,76.0,28.439999999999728,-0.0039315888345423,0.6145117290824678,1.5968511568118888
shared,1.0,0,visible,5,0.5,0.9166666666666667,68.5,28.889999999999514,-0.005275334656850453,0.8423288080207233,1.5960340714870385
shared,1.0,0,visible,6,0.0,0.7083333333333334,100.0,19.49999999999942,-0.002956512177639811,0.5107435733938045,1.585137584219016
shared,1.0,0,visible,7,0.5,0.9166666666666667,71.75,28.694999999999553,-0.008812728460712325,0.8698483400449903,1.555646553387429
shared,1.0,0,visible,8,0.25,0.7916666666666667,82.75,23.534999999999663,-0.0038339657386671157,0.5568960823768053,1.5296762138315056
shared,1.0,0,visible,9,1.0,1.0,53.0,32.819999999999624,-0.0037863705492198097,0.7867585596245744,1.499912502765188
shared,1.0,0,visible,10,0.0,0.7916666666666666,100.0,22.499999999999464,-0.0003396938544069572,0.5526568032248953,1.4836728515758144
shared,1.0,0,visible,11,0.0,0.7083333333333334,100.0,19.49999999999947,-0.0016473611352827314,0.48536457599121624,1.4759029740228398
shared,1.0,0,visible,12,0.25,0.7083333333333334,96.25,19.724999999999756,-0.0020038198898530046,0.4378428373088586,1.478606375136094
shared,1.0,0,visible,13,0.5,0.8333333333333334,84.0,24.959999999999674,-0.003802820172311536,0.38972301221730377,1.4810079955710798
shared,1.0,0,visible,14,0.5,0.875,67.75,27.43499999999952,-0.002756517428507708,0.7738646713040978,1.4737521183572988
shared,1.0,0,visible,15,0.25,0.7916666666666667,91.0,23.039999999999658,-0.005242103148744889,0.5363727398492216,1.4842589280973741
shared,1.0,0,visible,16,0.25,0.7916666666666666,82.0,23.579999999999615,-0.00048096900890142613,0.49302160572571646,1.4481097070318243
shared,1.0,0,visible,17,0.0,0.625,100.0,16.499999999999844,-0.0011673276748943983,0.29699664019231564,1.4967798142417363
shared,1.0,0,visible,18,0.25,0.75,87.0,21.77999999999966,-0.003620391131696206,0.4364446427864016,1.5262255144309693
shared,1.0,0,visible,19,0.5,0.625,93.5,16.889999999999887,-0.002516045031123716,0.4761283757879516,1.5157725796452914
shared,1.0,0,visible,20,0.0,0.75,100.0,20.999999999999478,-0.0025668622375151053,0.3978279165348232,1.535743793946948
shared,1.0,0,visible,21,0.5,0.875,82.75,26.534999999999577,-0.0024663405120210905,0.510763852660042,1.5241636019330211
shared,1.0,0,visible,22,0.75,0.9583333333333334,75.0,29.999999999999467,-0.001452467873358706,0.45974842922497833,1.5037008308371647
shared,1.0,0,visible,23,0.25,0.8750000000000001,95.25,25.784999999999247,-0.0009493470583001512,0.40723055960472343,1.5113662314958949
shared,1.0,0,visible,24,0.25,0.8750000000000001,89.25,26.144999999999477,-0.0029090149239706224,0.39447110988777256,1.5020568926223226
shared,1.0,0,visible,25,0.25,0.8333333333333334,93.25,24.40499999999944,-0.003670745032122567,0.4399097229198495,1.5300080432301422
shared,1.0,0,visible,26,0.75,0.9583333333333334,55.0,31.199999999999598,-0.009271445215467194,0.722358849191428,1.5386799396224184
shared,1.0,0,visible,27,0.5,0.9166666666666667,87.0,27.779999999999312,-0.002608501155719678,0.44588453821947266,1.569280621792511
shared,1.0,0,visible,28,0.5,0.8333333333333334,71.5,25.709999999999713,-0.00401044278026329,0.7144166273825722,1.5689843094397744
shared,1.0,0,visible,29,0.5,0.875,77.75,26.834999999999482,-0.00143814639049141,0.4391582314577253,1.5755064374656924
shared,1.0,0,visible,30,1.0,1.0,70.5,31.76999999999949,-0.001724213296785235,0.6230631448064293,1.5733276366839064
shared,1.0,1,visible,1,0.5,0.8333333333333333,93.5,24.389999999999585,-0.005689319273998411,0.552727080936854,1.6023493424648214
shared,1.0,1,visible,2,0.25,0.7499999999999999,82.75,22.03499999999939,-0.00390909070610956,0.5221409059116554,1.6015105454085565
shared,1.0,1,visible,3,0.75,0.9583333333333334,66.25,30.52499999999963,-0.0024773980309491165,0.8712773438206661,1.6008674667325573
shared,1.0,1,visible,4,0.75,0.9166666666666666,60.25,29.384999999999525,-0.0035045817620517564,1.0845060681062602,1.6011796219427252
shared,1.0,1,visible,5,0.5,0.875,80.25,26.68499999999961,-0.003825631246092187,0.4214904544467771,1.603724626827329
shared,1.0,1,visible,6,0.5,0.8333333333333333,81.25,25.124999999999673,-0.0026143405318263674,0.6096144493472127,1.6016903642373175
shared,1.0,1,visible,7,0.5,0.875,89.75,26.11499999999926,-0.0008564827161769554,0.6506909074834717,1.5990764202695704
shared,1.0,1,visible,8,0.25,0.8333333333333334,91.25,24.52499999999942,-0.002020427266111483,0.5987586928272364,1.5951842902008853
shared,1.0,1,visible,9,0.25,0.7500000000000001,96.0,21.239999999999476,-0.004833022698779721,0.4984259814127461,1.588638334216222
shared,1.0,1,visible,10,0.25,0.8333333333333334,93.5,24.38999999999956,-0.0031009571496915115,0.560038403398257,1.5791574788780143
shared,1.0,1,visible,11,0.5,0.875,76.25,26.92499999999951,-0.005084646414327245,0.5658862987853306,1.5619560967279476
shared,1.0,1,visible,12,0.25,0.8333333333333334,99.5,24.029999999999408,-0.0006285147986759883,0.4770033961537768,1.5505278464838061
shared,1.0,1,visible,13,0.0,0.8333333333333334,100.0,23.99999999999936,-0.003614297290041352,0.34341830818478286,1.5423311162888445
shared,1.0,1,visible,14,0.5,0.9166666666666667,91.25,27.524999999999377,-0.002091446615093492,0.45475363204694297,1.5432891718506652
shared,1.0,1,visible,15,1.0,1.0,52.0,32.87999999999974,-0.0018955813653252908,0.8344273661451991,1.5154541722526806
shared,1.0,1,visible,16,0.5,0.8333333333333334,77.25,25.36499999999957,-0.002345764460560041,0.4963786610814946,1.5256571898911506
shared,1.0,1,visible,17,0.75,0.9166666666666666,73.75,28.574999999999697,-0.0019004877282154371,0.4494648761157606,1.5210492266982192
shared,1.0,1,visible,18,0.25,0.7916666666666666,80.75,23.654999999999497,-0.0038902298705828266,0.7439220408623511,1.5324040430986834
shared,1.0,1,visible,19,0.25,0.8333333333333334,97.75,24.134999999999312,-0.0016401554878188998,0.4685980824753841,1.5383987010383988
shared,1.0,1,visible,20,0.75,0.875,84.5,26.42999999999951,-0.0017503224333264814,0.5313173257619117,1.5372443671668177
shared,1.0,1,visible,21,0.75,0.9583333333333334,86.0,29.33999999999942,-0.0035095104871879492,0.6655827736457364,1.521631343711958
shared,1.0,1,visible,22,0.25,0.875,92.5,25.949999999999257,-0.002397086341022253,0.4632786980080227,1.5239314180915284
shared,1.0,1,visible,23,0.75,0.9583333333333334,61.5,30.809999999999608,-0.0016904059844852694,0.7149856776232072,1.510600769104516
shared,1.0,1,visible,24,0.75,0.9166666666666666,62.5,29.249999999999623,-0.006369631033240192,0.5785956308252296,1.514827717632638
shared,1.0,1,visible,25,0.5,0.875,74.75,27.014999999999556,-0.006902991650203975,0.5395710320181024,1.5198142276959783
shared,1.0,1,visible,26,0.75,0.9583333333333334,87.0,29.279999999999493,0.0009282905089747093,0.459516741332948,1.5032896394958422
shared,1.0,1,visible,27,0.75,0.9583333333333334,63.75,30.674999999999756,-0.00838713686751286,0.6167317205051592,1.4737347653946498
shared,1.0,1,visible,28,1.0,1.0,39.25,33.6449999999998,-0.0019860565549457898,0.6691530421908874,1.4797891993786434
shared,1.0,1,visible,29,0.75,0.9583333333333334,69.0,30.35999999999951,-0.0019971321378988746,0.5152265373083887,1.514492143515555
shared,1.0,1,visible,30,0.5,0.9166666666666667,81.75,28.0949999999993,-0.0023363405656177676,0.6766250621335304,1.5155606783263647
shared,1.0,2,visible,1,0.75,0.875,90.25,26.08499999999956,-0.004674128162195482,0.4722905982648676,1.6015412760334256
shared,1.0,2,visible,2,0.25,0.7916666666666666,97.0,22.67999999999935,-0.0027607515134589014,0.40439262385697433,1.6013778657166744
shared,1.0,2,visible,3,0.75,0.875,63.25,27.704999999999835,-0.003207029675821099,0.8951333218541394,1.6027284958521746
shared,1.0,2,visible,4,0.25,0.7916666666666666,81.5,23.609999999999552,-0.0013619271780416374,0.7067484760331546,1.6009142942469132
shared,1.0,2,visible,5,0.0,0.7916666666666667,100.0,22.499999999999176,-0.0018595877315525891,0.6111264153070293,1.6017944086671847
shared,1.0,2,visible,6,0.5,0.7916666666666667,92.0,22.97999999999963,-0.0017374352114624496,0.3836272483407822,1.599539133491222
